,name,adddate,application,conscurvature,convex,density,dualbound,formats,gap,initinfeasibility,laghessianavgblocksize,laghessianmaxblocksize,laghessianminblocksize,maxcoef,mincoef,nbinvars,ncons,ncontvars,ngennlcons,ngennlfunc,nintvars,njacobiannlnz,njacobiannz,nlaghessianblocks,nlaghessiandiagnz,nlaghessiannz,nldensity,nlincons,nlinfunc,nlnz,nloperands,nnlbinvars,nnlfunc,nnlintvars,nnlsemi,nnlvars,nobjnlnz,nobjnz,npolynomcons,npolynomfunc,nquadcons,nquadfunc,nsemi,nsignomcons,nsignomfunc,nsos1,nsos2,nvars,nz,objcurvature,objsense,objtype,opabs,opcentropy,opcos,opcvpower,opdiv,operrorf,opexp,opgamma,oplog,oplog10,opmin,opmod,opmul,oppower,oprpower,opsignpower,opsin,opsqr,opsqrt,optanh,opvcpower,primalbound,probtype,references,source,sourceids
1122,sfacloc2_2_90,2014-08-12,Facility Location,indefinite,False,0.0118957256036813,18.59410919,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,1.0,5.0,5.0,5.0,99.28,1.0,60.0,393.0,154.0,0.0,0.0,0.0,90.0,988.0,15.0,0.0,180.0,0.04,363.0,364.0,90.0,set(),30.0,30.0,0.0,0.0,75.0,0.0,15.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,1003.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,18.59410919,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_2_90_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1123,sfacloc2_2_95,2014-08-12,Facility Location,indefinite,False,0.0133288530465949,19.57755165,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,1.0,3.090909,5.0,2.0,99.28,1.0,39.0,239.0,147.0,0.0,0.0,0.0,76.0,580.0,22.0,0.0,124.0,0.0372549019607843,209.0,210.0,76.0,set(),30.0,30.0,0.0,0.0,68.0,0.0,15.0,16.0,16.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,186.0,595.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,19.57755165,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_2_95_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1124,sfacloc2_3_80,2014-08-12,Facility Location,indefinite,False,0.0108775295509403,11.05851805,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",9.042803730291607e-10,1.0,7.0,7.0,7.0,99.28,1.0,107.0,2268.0,216.0,0.0,0.0,0.0,135.0,7957.0,15.0,0.0,270.0,0.0285714285714285,2223.0,2224.0,135.0,set(),45.0,45.0,0.0,0.0,105.0,0.0,15.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,7972.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,11.05851806,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_3_80_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1125,sfacloc2_3_90,2014-08-12,Facility Location,indefinite,False,0.0088641816534948,15.09450105,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,1.0,7.0,7.0,7.0,99.28,1.0,75.0,496.0,216.0,0.0,0.0,0.0,135.0,1267.0,15.0,0.0,270.0,0.0285714285714285,451.0,452.0,135.0,set(),45.0,45.0,0.0,0.0,105.0,0.0,15.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1282.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,15.09450105,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_3_90_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1126,sfacloc2_3_95,2014-08-12,Facility Location,indefinite,False,0.0096110144220643,16.15112012,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,1.0,3.37931,7.0,2.0,99.28,1.0,54.0,342.0,209.0,0.0,0.0,0.0,114.0,852.0,29.0,0.0,186.0,0.0258503401360544,297.0,298.0,114.0,set(),45.0,45.0,0.0,0.0,98.0,0.0,15.0,24.0,24.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,263.0,867.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,16.15112012,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_3_95_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1127,sfacloc2_4_80,2014-08-12,Facility Location,indefinite,False,0.0086962478920741,9.953071403,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",1.0047150696004819e-09,1.0,9.0,9.0,9.0,99.28,1.0,122.0,2371.0,278.0,0.0,0.0,0.0,180.0,8236.0,15.0,0.0,360.0,0.0222222222222222,2311.0,2312.0,180.0,set(),60.0,60.0,0.0,0.0,135.0,0.0,15.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,8251.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,9.953071413,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_4_80_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1128,sfacloc2_4_90,2014-08-12,Facility Location,indefinite,False,0.0070697463768115,13.41150335,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,1.0,9.0,9.0,9.0,99.28,1.0,90.0,599.0,278.0,0.0,0.0,0.0,180.0,1546.0,15.0,0.0,360.0,0.0222222222222222,539.0,540.0,180.0,set(),60.0,60.0,0.0,0.0,135.0,0.0,15.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,1561.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,13.41150335,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_4_90_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1129,sfacloc2_4_95,2014-08-12,Facility Location,indefinite,False,0.0075112107623318,14.29917733,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,1.0,3.555556,9.0,2.0,99.28,1.0,69.0,445.0,271.0,0.0,0.0,0.0,152.0,1124.0,36.0,0.0,248.0,0.0197916666666666,385.0,386.0,152.0,set(),60.0,60.0,0.0,0.0,128.0,0.0,15.0,32.0,32.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,340.0,1139.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,14.29917733,MBNLP,['LejeuneMargot2014'],instance CCFACLOC/2B1C/M2_2/M2_2_1B2C_15_4_95_5000.nl from Fran&#231;ois Margot stochastic instances collection,['other']
1217,spring,2001-05-01,Coil Compression String Design,indefinite,False,0.2810457516339869,0.8462456656,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.849466364516121e-06,9.059090909,5.0,5.0,5.0,2546.479,6.956522e-07,11.0,8.0,5.0,1.0,1.0,1.0,11.0,40.0,1.0,2.0,16.0,0.4666666666666667,3.0,3.0,14.0,{'div'},0.0,6.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,17.0,43.0,indefinite,min,polynomial,,,,,True,,,,,,,,,,,,,,,,,0.8462441005,MINLP,['g00027'],"modified MacMINLP(spring.mod), modified GAMSMODELLIB","['MacMINLP', 'GAMS Model Library']"
1293,st_e15,2002-09-01,,indefinite,False,0.5333333333333333,7.667180069,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,3.0,1.0,1.0,1.0,3.0,0.5,3.0,5.0,2.0,0.0,0.0,0.0,2.0,11.0,2.0,2.0,2.0,0.5,3.0,4.0,2.0,set(),0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,16.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,7.667180069,MBNLP,"['g00407', 'g00030']",BARONBOOK(misc/e15),['BARON book']
1305,st_e29,2002-09-01,,indefinite,False,0.3409090909090909,-0.9434705,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,1.0,3.0,3.0,3.0,3.912023,1.0,8.0,7.0,3.0,3.0,3.0,0.0,3.0,27.0,1.0,3.0,9.0,0.5,4.0,4.0,6.0,{'log'},0.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,indefinite,min,polynomial,,,,,,,,,True,,,,,,,,,,,,,-0.9434705,MBNLP,"['g00407', 'g00424']",BARONBOOK(misc/e29),['BARON book']
1308,st_e32,2002-09-01,,indefinite,False,0.2526315789473684,-1.430407285,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.39820313221667e-09,316.479,11.0,21.0,2.0,316.48,0.0011,0.0,18.0,16.0,7.0,7.0,19.0,61.0,166.0,3.0,27.0,439.0,0.1468531468531468,6.0,6.0,63.0,"{'exp', 'log', 'vcpower', 'mul', 'div', 'sqr', 'power'}",0.0,13.0,19.0,0.0,33.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,35.0,168.0,indefinite,min,signomial,,,,,True,,True,,True,,,,True,True,,,,True,,,True,-1.430407283,MINLP,"['g00407', 'g00426']",BARONBOOK(misc/e32),['BARON book']
1312,st_e36,2002-09-01,,indefinite,False,1.0,-246.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,19.197386,2.0,2.0,2.0,11.0,0.008,0.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,6.0,"{'exp', 'mul'}",0.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,nonconcave,min,polynomial,,,,,,,True,,,,,,True,,,,,,,,,-246.0,MINLP,"['g00407', 'g00429']",BARONBOOK(misc/e36),['BARON book']
1314,st_e38,2002-09-01,,indefinite,False,0.625,7197.727149,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,927386.4565,4.0,4.0,4.0,3.141593,0.00954,0.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,10.0,0.75,2.0,2.0,6.0,set(),0.0,2.0,2.0,0.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,indefinite,min,polynomial,,,,,,,,,,,,,,,,,,,,,,7197.727149,MINLP,"['g00407', 'g00027']",BARONBOOK(misc/e38),['BARON book']
1315,st_e40,2002-09-01,,indefinite,False,0.6111111111111112,30.41421347,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",9.863808892868091e-10,3.462,3.0,3.0,3.0,12.0,0.1319,0.0,8.0,1.0,0.0,0.0,3.0,6.0,19.0,1.0,3.0,9.0,0.5,4.0,5.0,6.0,set(),0.0,4.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,30.4142135,MINLP,"['g00407', 'g00431']",BARONBOOK(misc/e40),['BARON book']
1384,super3t,2005-02-19,power plant operation,indefinite,False,0.0026210768398268,-1.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.4577994807552373,1734.29831,3.02551,17.0,1.0,10000.0,1.584897e-07,44.0,1343.0,1012.0,34.0,34.0,0.0,872.0,3719.0,196.0,127.0,1067.0,0.0061270376616076,1103.0,1104.0,872.0,"{'log', 'mul', 'div', 'sqr', 'power'}",4.0,240.0,0.0,0.0,593.0,0.0,1.0,28.0,28.0,127.0,127.0,0.0,51.0,51.0,0.0,0.0,1056.0,3720.0,linear,min,linear,,,,,True,,,,True,,,,True,True,,,,True,,,,-0.6859653973,MBNLP,['g00506'],,['other']
1447,tanksize,2014-02-28,Tank Size Design,indefinite,False,0.0828368794326241,1.268643735,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.4976623849212338e-08,53.53057534,3.857143,7.0,1.0,50.0,0.05159014,9.0,74.0,38.0,0.0,0.0,0.0,63.0,291.0,7.0,3.0,97.0,0.1111111111111111,53.0,54.0,63.0,set(),9.0,21.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,47.0,292.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,1.268643754,MBNLP,['g00536'],GAMSMODELLIB,['GAMS Model Library']
1477,transswitch0009r,2014-03-11,Electricity Networks,indefinite,False,0.048216276477146,4624.680801,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.1453084941245438,1.25,1.65,27.0,1.0,1225.0,1.0,9.0,103.0,60.0,0.0,0.0,0.0,252.0,343.0,40.0,57.0,201.0,0.0529265255292652,31.0,31.0,255.0,set(),9.0,73.0,0.0,0.0,66.0,3.0,3.0,36.0,36.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,69.0,346.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,5296.686204,MBNLP,['HijaziCoffrinVanHentenryck2013'],,['other']
1479,transswitch0014r,2014-03-11,Electricity Networks,indefinite,False,0.0267896354852876,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",inf,0.942,1.546512,48.0,1.0,4000.0,1.0,20.0,197.0,118.0,0.0,0.0,0.0,536.0,727.0,86.0,113.0,433.0,0.0272997931069283,49.0,49.0,541.0,set(),20.0,149.0,0.0,0.0,133.0,5.0,5.0,80.0,80.0,68.0,69.0,0.0,0.0,0.0,0.0,0.0,138.0,732.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,8082.58169,MBNLP,['HijaziCoffrinVanHentenryck2013'],,['other']
1481,transswitch0030r,2014-03-14,Electricity Networks,indefinite,False,0.0135839534369704,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",inf,0.9025,1.584795,101.0,1.0,625.0,0.6920415,41.0,391.0,236.0,0.0,0.0,0.0,1104.0,1469.0,171.0,230.0,886.0,0.0133418272293472,85.0,85.0,1110.0,set(),41.0,307.0,0.0,0.0,271.0,6.0,6.0,164.0,164.0,142.0,143.0,0.0,0.0,0.0,0.0,0.0,277.0,1475.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,573.9181324,MBNLP,['HijaziCoffrinVanHentenryck2013'],,['other']
1483,transswitch0039r,2014-03-14,Electricity Networks,indefinite,False,0.0109280127611402,26939.54817,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.5540766654959084,11.04,1.630769,124.0,1.0,382.3529,0.6755935,46.0,473.0,282.0,0.0,0.0,0.0,1260.0,1689.0,195.0,272.0,1008.0,0.0112498892727433,119.0,119.0,1270.0,set(),46.0,355.0,0.0,0.0,318.0,10.0,10.0,184.0,184.0,170.0,171.0,0.0,0.0,0.0,0.0,0.0,328.0,1699.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,41866.12319,MBNLP,['HijaziCoffrinVanHentenryck2013'],,['other']
1487,transswitch0118r,2014-03-14,Electricity Networks,indefinite,False,0.0030101629029335,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",inf,2.77,1.536965,415.0,1.0,25000.0,0.01305089,179.0,1763.0,1060.0,0.0,0.0,0.0,4768.0,6525.0,771.0,1006.0,3870.0,0.0031038888727965,453.0,453.0,4822.0,set(),179.0,1311.0,0.0,0.0,1185.0,54.0,54.0,716.0,716.0,594.0,595.0,0.0,0.0,0.0,0.0,0.0,1239.0,6579.0,convex,min,quadratic,,,,,,,,,,,,,,,,,,,,,,129469.3139,MBNLP,['HijaziCoffrinVanHentenryck2013'],,['other']
1493,transswitch2736spr,2014-03-14,Electricity Networks,indefinite,False,0.0001615541471763,945969.06,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.3915490639831286,8.7,1.641411,8966.0,1.0,15730.34,0.05486578,3494.0,32845.0,19916.0,0.0,0.0,0.0,94800.0,124157.0,13977.0,19448.0,75352.0,0.0001563080404895,6409.0,6410.0,94800.0,set(),3494.0,26436.0,0.0,0.0,22942.0,0.0,66.0,13976.0,13976.0,12460.0,12460.0,0.0,0.0,0.0,0.0,0.0,23410.0,124223.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,1316362.36,MBNLP,['HijaziCoffrinVanHentenryck2013'],,['other']
1504,unitcommit2,2013-09-24,Deterministic Security Constrained Unit Commitment,linear,False,0.0024241713570981,578176.6384,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",1.0377449938889622e-09,1650.0,2.0,2.0,2.0,1000.0,0.00031,720.0,5329.0,240.0,0.0,0.0,0.0,0.0,11444.0,240.0,240.0,720.0,1.0,5329.0,5329.0,480.0,set(),240.0,1.0,0.0,0.0,480.0,480.0,960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,12404.0,indefinite,min,polynomial,,,,,,,,,,,,,,,,,,,,,,578176.639,MBNLP,['MINLP41'],"MINLPORG(41,DICOPTnonconvexUC_ZondervanE.gms)",['minlp.org']
1510,uselinear,2005-02-19,,indefinite,False,0.0004719968894274,,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,2114.278774,8.721139,46.0,1.0,10000.0,6.27996e-10,58.0,7030.0,6734.0,1621.0,1621.0,0.0,14091.0,22472.0,667.0,1684.0,14016.0,0.0004201878007771,1265.0,1266.0,14091.0,"{'exp', 'log', 'mul'}",0.0,5765.0,0.0,0.0,5817.0,0.0,68.0,180.0,180.0,3961.0,3961.0,0.0,3.0,3.0,0.0,0.0,6792.0,22540.0,linear,min,linear,,,,,,,True,,True,,,,True,,,,,,,,,-1050.335879,MBNLP,,GAMSCLIENT,['GAMS clients']
1514,wager,2017-02-06,,indefinite,False,0.02384794692487,20339.43182,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",9.833116122295643e-10,121121000.0,84.0,84.0,84.0,1000000.0,0.0007866279,30.0,142.0,72.0,6.0,6.0,54.0,240.0,526.0,1.0,36.0,664.0,0.0664451827242525,99.0,100.0,240.0,{'div'},30.0,43.0,26.0,0.0,84.0,0.0,6.0,18.0,18.0,9.0,9.0,0.0,10.0,10.0,0.0,0.0,156.0,532.0,linear,min,linear,,,,,True,,,,,,,,,,,,,,,,,20339.43184,MINLP,,AIMMS clients,['other']
1517,wastepaper3,2015-06-03,Waste paper treatment,indefinite,False,0.1098014888337469,0.01891824207,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",6.655480965578474e-06,1.0,5.0,6.0,3.0,1.0,0.06,27.0,30.0,25.0,0.0,0.0,0.0,108.0,176.0,9.0,3.0,111.0,0.15,14.0,15.0,108.0,set(),24.0,16.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,6.0,6.0,0.0,0.0,52.0,177.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,0.01891836798,MBNLP,['FuegenschuhHaynMichaels2014'],,['other']
1518,wastepaper4,2015-06-03,Waste paper treatment,indefinite,False,0.092442645074224,0.00347913949,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",6.66745327883277e-06,1.0,5.666667,7.0,3.0,1.0,0.06,44.0,38.0,32.0,0.0,0.0,0.0,176.0,273.0,12.0,4.0,180.0,0.1294117647058823,18.0,19.0,176.0,set(),40.0,20.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,8.0,8.0,0.0,0.0,76.0,274.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,0.003479162687,MBNLP,['FuegenschuhHaynMichaels2014'],,['other']
1519,wastepaper5,2015-06-03,Waste paper treatment,indefinite,False,0.0799918166939443,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,1.0,6.333333,8.0,3.0,1.0,0.06,65.0,46.0,39.0,0.0,0.0,0.0,260.0,390.0,15.0,5.0,265.0,0.1140350877192982,22.0,23.0,260.0,set(),60.0,24.0,0.0,0.0,95.0,0.0,1.0,0.0,0.0,14.0,14.0,0.0,10.0,10.0,0.0,0.0,104.0,391.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,0.0008212036779,MBNLP,['FuegenschuhHaynMichaels2014'],,['other']
1520,wastepaper6,2015-06-03,Waste paper treatment,indefinite,False,0.0705882352941176,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,1.0,7.0,9.0,3.0,1.0,0.06,90.0,54.0,46.0,0.0,0.0,0.0,360.0,527.0,18.0,6.0,366.0,0.1020408163265306,26.0,27.0,360.0,set(),84.0,28.0,0.0,0.0,126.0,0.0,1.0,0.0,0.0,16.0,16.0,0.0,12.0,12.0,0.0,0.0,136.0,528.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,0.0001263745072,MBNLP,['FuegenschuhHaynMichaels2014'],,['other']
1538,water3,2001-05-01,Water Network Design,indefinite,False,0.0280936454849498,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,9717.263209,2.875,3.0,2.0,63468.46,0.01375028,28.0,137.0,153.0,0.0,0.0,0.0,46.0,753.0,16.0,28.0,116.0,0.0666666666666666,122.0,123.0,46.0,set(),0.0,15.0,0.0,0.0,46.0,0.0,3.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,195.0,756.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,907.0169959,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1539,water4,2001-05-01,Water Network Design,indefinite,False,0.0280936454849498,660.0741758,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.3741137422937489,9717.263209,2.875,3.0,2.0,63468.46,0.01375028,126.0,137.0,69.0,0.0,0.0,0.0,46.0,753.0,16.0,28.0,116.0,0.0666666666666666,122.0,123.0,46.0,set(),0.0,15.0,0.0,0.0,46.0,0.0,3.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,756.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,907.0169959,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1544,waterful2,2001-05-01,Water Network Design,indefinite,False,0.0102593402225755,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",inf,7553.465819,2.0,2.0,2.0,98671.17,0.01102797,56.0,383.0,517.0,0.0,0.0,0.0,116.0,2475.0,58.0,56.0,172.0,0.0175438596491228,326.0,327.0,116.0,set(),0.0,57.0,0.0,0.0,116.0,0.0,3.0,56.0,56.0,1.0,1.0,0.0,0.0,0.0,56.0,0.0,629.0,2478.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,1012.609288,MBNLP,"['g00008', 'g00006']",modified GAMSMODELLIB(waterx),['GAMS Model Library']
1564,waterno2_01,2014-08-12,Water Network Operation,indefinite,False,0.0158977372906259,19.45667979,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",3.4435474571036436e-08,3200.0,3.818182,8.0,1.0,3600.0,0.15,9.0,204.0,157.0,0.0,0.0,0.0,101.0,532.0,11.0,16.0,88.0,0.036996336996337,139.0,140.0,101.0,set(),9.0,65.0,0.0,0.0,42.0,0.0,9.0,13.0,13.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,166.0,541.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,19.45668046,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1565,waterno2_02,2014-08-12,Water Network Operation,indefinite,False,0.0079734998387711,39.57141794,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",1.0083035190269945e-07,3200.0,3.818182,8.0,1.0,3600.0,0.15,18.0,410.0,314.0,0.0,0.0,0.0,202.0,1070.0,22.0,32.0,176.0,0.0184981684981685,280.0,281.0,202.0,set(),18.0,130.0,0.0,0.0,84.0,0.0,18.0,26.0,26.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,332.0,1088.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,39.57142193,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1566,waterno2_03,2014-08-12,Water Network Operation,indefinite,False,0.0053211224151061,115.0017607,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.396485047894468e-05,3200.0,3.818182,8.0,1.0,3600.0,0.15,27.0,616.0,471.0,0.0,0.0,0.0,303.0,1608.0,33.0,48.0,264.0,0.0123321123321123,421.0,422.0,303.0,set(),27.0,195.0,0.0,0.0,126.0,0.0,27.0,39.0,39.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,498.0,1635.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,115.0045167,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1567,waterno2_04,2014-08-12,Water Network Operation,indefinite,False,0.0039928852713405,145.4170323,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0001565119273858,3200.0,3.818182,8.0,1.0,3600.0,0.15,36.0,822.0,628.0,0.0,0.0,0.0,404.0,2146.0,44.0,64.0,352.0,0.0092490842490842,562.0,563.0,404.0,set(),36.0,260.0,0.0,0.0,168.0,0.0,36.0,52.0,52.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,664.0,2182.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,145.4397918,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1568,waterno2_06,2014-08-12,Water Network Operation,indefinite,False,0.0026632847178186,89.07175449,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.202211484809386,3200.0,3.818182,8.0,1.0,3600.0,0.15,54.0,1234.0,942.0,0.0,0.0,0.0,606.0,3222.0,66.0,96.0,528.0,0.0061660561660561,844.0,845.0,606.0,set(),54.0,390.0,0.0,0.0,252.0,0.0,54.0,78.0,78.0,312.0,312.0,0.0,0.0,0.0,0.0,0.0,996.0,3276.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,285.2265952,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
1569,waterno2_09,2014-08-12,Water Network Operation,indefinite,False,0.0017761277164784,114.1824862,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",7.173700487351974,3200.0,3.818182,8.0,1.0,3600.0,0.1325576,81.0,1852.0,1413.0,0.0,0.0,0.0,909.0,4836.0,99.0,144.0,792.0,0.0041107041107041,1267.0,1268.0,909.0,set(),81.0,585.0,0.0,0.0,378.0,0.0,81.0,117.0,117.0,468.0,468.0,0.0,0.0,0.0,0.0,0.0,1494.0,4917.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,933.2934431,MBNLP,"['Huang2011', 'GleixnerHeldHuangVigerske2012']",,['other']
